,posterior_g1,posterior_g2,posterior_g3,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
100,0.34279707,0.3886664,-0.5615073,0.95,0.41059279441833496,11.454243,0.12932206690311432
101,-0.30236188,-0.14477165,0.40394193,0.95,0.5855831503868103,10.5230875,1.54094660282135
102,-0.9712539,-0.05361643,-0.30199566,0.3250710070133209,0.9058618545532227,14.785424,2.891709566116333
103,-0.67625624,0.020217305,-0.23592983,0.472971647977829,0.7966125011444092,13.9207,2.84834623336792
104,-0.77290714,-0.110501625,0.005831745,0.4314613342285156,0.8100618124008179,14.727899,2.8183722496032715
105,-0.43310684,0.08641062,0.20725702,0.95,0.6377437710762024,14.015886,1.1647053956985474
106,-0.94081646,-0.34743723,-0.16422276,0.39974716305732727,0.8529983758926392,14.901389,0.020525705069303513
107,-0.15083711,0.14920789,0.22665729,0.95,0.5217477083206177,11.614872,0.7959703803062439
108,0.78514427,-0.36394015,0.13473263,0.95,0.27789855003356934,13.652916,0.1727253794670105
109,-0.40400735,-0.4020097,-0.021079147,0.627598762512207,0.7437668442726135,13.399751,2.8079662322998047
110,0.39733097,-0.2314943,0.6658696,0.95,0.3761322498321533,13.158883,0.7271416187286377
111,-0.15597837,-0.6003582,-0.8638656,0.4128512740135193,0.8042163252830505,13.701521,2.694547176361084
112,-0.87880445,-0.056881186,-0.036842458,0.4646102786064148,0.767306387424469,11.395934,0.008113129064440727
113,-0.4126946,0.010008942,-0.30223677,0.7329211235046387,0.7230587005615234,14.462668,2.2382593154907227
114,-1.396924,0.21117331,1.6681751,0.5981281995773315,0.6605266332626343,11.127209,1.58571195602417
115,-1.4541882,-0.07820869,-0.76042414,0.10407429933547974,1.0894346237182617,14.909786,2.9077279567718506
116,0.9378331,0.37236905,-0.49774456,0.95,0.1668233871459961,9.998465,0.1889970600605011
117,-0.34353423,0.14005814,-0.08158556,0.95,0.6551908254623413,14.944132,0.895399808883667
118,0.16455959,0.42734465,-0.14507712,0.95,0.47263649106025696,11.737065,0.6870484948158264
119,-0.5417484,0.0053518233,0.3254988,0.828532338142395,0.6649516224861145,13.390879,2.5104191303253174
120,0.06927254,-0.33708823,0.1263757,0.95,0.5192505121231079,13.776362,0.4061131179332733
121,0.7655808,0.46559423,0.5095516,0.95,0.10786058753728867,13.616574,0.2288261204957962
122,0.8247871,0.8904178,0.109121256,0.95,0.14831851422786713,14.5427475,0.3685081899166107
123,-0.31660953,-0.8668544,0.5466603,0.8543698191642761,0.6464167833328247,14.260757,1.1446938514709473
124,0.44364414,-0.68080544,0.16023365,0.95,0.47447142004966736,11.122316,0.7921215295791626
125,0.32970494,0.959223,0.76096356,0.95,0.18352638185024261,13.341164,0.27514368295669556
126,0.32229564,-0.3671855,0.35540566,0.95,0.3706215023994446,11.270932,0.1579030603170395
127,1.3244178,0.79524165,0.6554523,0.7484984993934631,0.0848713368177414,13.288651,0.38022077083587646
128,-0.7827099,0.43494433,0.38937396,0.782916784286499,0.6654711961746216,14.246366,2.196964979171753
129,-1.5416524,-0.3116664,-0.058725458,0.1445132941007614,1.056435227394104,14.826008,2.9080088138580322
130,0.06853906,1.0184002,0.12263772,0.95,0.3241722583770752,10.300341,0.5717518329620361
131,-0.19088477,-0.5533583,-0.391866,0.5769665837287903,0.7370532751083374,13.496286,2.879025936126709
132,-0.38223892,0.79121476,0.8998794,0.95,0.4351562261581421,14.470265,0.4841305613517761
133,-0.15249395,-0.7616763,-0.5427805,0.4193940758705139,0.7691851258277893,12.323243,2.8926281929016113
134,-1.1917402,0.027115908,-1.392624,0.06080397590994835,1.2269818782806396,14.9770565,2.9102706909179688
135,0.048549164,-0.8549858,0.14875837,0.95,0.6143558025360107,14.960295,0.25861018896102905
136,-0.31671965,0.05015839,1.3869692,0.95,0.44625428318977356,12.727695,0.9286234378814697
137,-0.23336048,-0.3504073,-0.119600564,0.8305533528327942,0.6804620027542114,14.94739,1.682101845741272
138,-0.11171789,-0.053712655,-0.22420056,0.95,0.6418368220329285,13.942819,1.2826672792434692
139,0.06392286,-0.011915273,0.3154726,0.95,0.4499744772911072,14.6090145,0.25531625747680664
140,-0.07123782,0.5865002,-0.54905164,0.95,0.5838042497634888,14.557605,0.3451993465423584
141,-0.2912606,-0.03224384,0.307908,0.95,0.5668230056762695,8.1796255,2.7261760234832764
142,0.7790511,0.2906655,0.23316954,0.95,0.206967294216156,14.198973,0.39534643292427063
143,0.22385344,-0.31042147,-0.53298277,0.9015195965766907,0.6209784150123596,10.677342,2.3318512439727783
144,0.050342504,0.5283658,0.39694858,0.95,0.4038623571395874,5.9953322,1.7612837553024292
145,0.3446506,-0.7283852,0.44182456,0.95,0.45892268419265747,12.555723,0.5307018160820007
146,0.27412558,0.6634414,0.7507344,0.95,0.24000394344329834,8.079525,0.9617533087730408
147,-0.887305,-0.28461272,0.50822854,0.475800096988678,0.8026841282844543,14.353038,2.83508563041687
148,-0.025273174,0.3155877,-0.6603716,0.95,0.6183626055717468,14.186541,0.8599455952644348
149,-0.9079086,-0.2213728,-0.8194013,0.23468655347824097,0.9298588633537292,14.760331,2.8371009826660156
150,-0.16708876,0.8361452,1.4122628,0.95,0.29089969396591187,8.024678,1.3675849437713623
151,-0.37185708,-0.12388335,1.9320695,0.95,0.43303924798965454,11.380202,1.366105079650879
152,1.0981805,-0.26621163,0.6768993,0.95,0.16036292910575867,14.21385,0.8526859879493713
153,0.16593036,-0.17922619,-0.17005432,0.95,0.5480565428733826,11.678189,1.00199556350708
154,0.29877803,0.13861704,-0.8703107,0.95,0.5633618831634521,14.346176,0.26364952325820923
155,-0.6421827,1.6838944,0.78307503,0.95,0.4131678342819214,8.968843,1.0577207803726196
156,-0.69631875,0.23139161,-0.55642754,0.44842860102653503,0.8139932751655579,14.7030945,2.7345879077911377
157,-0.42334905,-0.23003738,0.55992895,0.95,0.5947703719139099,12.727511,1.1869959831237793
158,0.37112612,0.05807344,-0.3441288,0.95,0.4975966215133667,13.762904,0.39583447575569153
159,-0.92693603,0.35528082,-0.048165012,0.5813692212104797,0.761913001537323,13.228862,0.013866565190255642
160,0.31345898,-0.14084144,-0.72010815,0.95,0.5672484040260315,14.496258,0.5122391581535339
161,-0.43460655,0.39194244,0.45507815,0.95,0.5394942760467529,14.3289585,0.41520094871520996
162,-0.62548214,0.32835186,0.21084258,0.8475785851478577,0.6645469665527344,10.175066,2.4763236045837402
163,-0.5013424,-0.2388509,-0.41217187,0.40482667088508606,0.7982988357543945,13.336417,2.726311445236206
164,-0.8487243,-0.017119994,-0.7599915,0.2747737467288971,0.8842812180519104,14.386332,2.8460872173309326
