,posterior_g1,posterior_g2,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
56,0.5588534,-0.075565346,0.95,0.37447214126586914,13.903759,0.2779802680015564
57,-0.2804986,-0.36808988,0.7554248571395874,0.6878811120986938,11.653406,2.850874185562134
58,-0.6489381,0.95529735,0.95,0.6429705619812012,13.961587,0.9285809397697449
59,1.619353,0.4184708,0.95,0.14331558346748352,10.555397,2.119314670562744
60,-0.35801435,-0.18164778,0.8124606609344482,0.6694227457046509,11.84473,2.4609475135803223
61,0.9851142,0.96538746,0.95,0.11509807407855988,13.00907,0.6643164157867432
62,-0.11296945,0.9359545,0.95,0.44185781478881836,14.359727,0.2126975655555725
63,1.220545,-0.15493445,0.95,0.19043302536010742,12.1407585,0.4368889629840851
64,0.18804151,0.30521563,0.95,0.4588015377521515,11.035741,0.4604683816432953
65,0.5606481,-0.12784532,0.95,0.3857974112033844,14.679704,0.3298455774784088
66,-0.46865422,-0.12710817,0.715054452419281,0.7140370607376099,12.172477,2.6677045822143555
67,0.15406233,-0.4106344,0.95,0.5570471882820129,9.09686,1.9244062900543213
68,-0.28933844,1.5028228,0.95,0.40704911947250366,9.976668,0.31914007663726807
69,1.5111486,-0.20539767,0.95,0.1455388218164444,9.806859,1.5180197954177856
70,-0.5978247,-0.54983646,0.4449103772640228,0.8066253066062927,14.686382,2.904735803604126
71,0.7215285,-0.12293749,0.95,0.30410096049308777,13.076256,0.28501924872398376
72,0.74721307,-0.82294804,0.95,0.4264884889125824,11.863224,0.6716248989105225
73,1.2705926,-0.44854015,0.95,0.17669695615768433,12.99662,0.2324972152709961
74,0.5912498,0.31885698,0.95,0.2626301050186157,11.996949,0.33703047037124634
75,1.054788,0.02192664,0.95,0.2055172175168991,10.585792,0.6764377355575562
76,0.048202954,-1.3509824,0.4608936905860901,0.7214682102203369,9.307289,2.8853085041046143
77,-1.073387,0.9277301,0.5205317139625549,0.7718806862831116,14.311068,2.7867937088012695
78,-0.65560156,0.64917827,0.8822007179260254,0.6736660599708557,11.506521,2.468189239501953
79,0.03290193,-0.85338444,0.95,0.6452779173851013,13.65944,1.6656956672668457
80,-0.09938274,0.46097764,0.95,0.5111613273620605,14.1644535,0.30792760848999023
81,-0.17613268,0.33817756,0.95,0.49604931473731995,9.150464,0.14283844828605652
82,-0.80827844,-1.1227489,0.3717333972454071,0.9008468389511108,14.822912,0.045462559908628464
83,0.92511654,-0.029887417,0.95,0.2418821156024933,10.130889,0.8163571953773499
84,0.40835208,-0.772206,0.95,0.5084375739097595,10.216342,1.0983179807662964
85,-0.9167732,0.11464651,0.3606780469417572,0.8344196081161499,14.84069,2.905726194381714
86,0.7059086,0.44592297,0.95,0.18764545023441315,11.189413,0.19986894726753235
87,-0.7502662,-0.19625077,0.40991243720054626,0.8250304460525513,14.992755,2.913628339767456
88,-0.55183536,-0.09401305,0.5734696984291077,0.728539228439331,13.957244,2.544795036315918
89,-0.14170487,0.23249428,0.95,0.5623048543930054,12.303847,1.080468773841858
90,-0.028511733,0.9101127,0.95,0.4323417842388153,11.932612,0.33599916100502014
91,-0.16476347,0.0019211908,0.8552631735801697,0.6095104813575745,7.394882,2.898956775665283
92,1.422286,-0.18858461,0.95,0.14954261481761932,8.214379,1.7982800006866455
93,-0.2616586,0.6732415,0.95,0.5346946120262146,13.7657175,0.29681798815727234
94,0.27456382,-0.46408746,0.95,0.5164979100227356,13.6549015,0.7295455932617188
