,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
157,-0.21251297,-0.27916354,-1.0100839,-0.9392205,0.5760309,0.55049574,0.26168713,0.8144447803497314,0.6930501461029053,14.400753021240234,2.3508970737457275
158,-0.9630669,-1.6284732,-1.4461757,0.2442495,0.27961603,0.20704773,0.6645081,0.06519105285406113,1.1326876878738403,14.671001434326172,2.904637575149536
159,0.46758172,-0.6300715,0.5052127,-1.7449412,-0.28805688,-0.17299438,-1.2240484,0.8451690673828125,0.6802065968513489,14.871132850646973,0.9863945245742798
160,1.0831665,-1.1465257,0.2017505,0.5602569,-0.79732674,0.00203234,0.41350594,0.95,0.3727986812591553,12.91993522644043,0.15515244007110596
161,0.8856677,1.193685,-0.15952669,0.629446,-0.25345218,0.5139386,-3.0138478,0.95,0.27698591351509094,13.751416206359863,0.39049747586250305
162,-1.3659909,0.09734545,1.1083664,0.3324328,1.119896,0.8046318,-0.32412174,0.95,0.47280415892601013,14.902709007263184,0.5969211459159851
163,0.29969814,-0.33400464,0.8023546,-0.8174521,-0.17229822,0.48039392,0.91628546,0.95,0.3931889235973358,13.300097465515137,0.5352869033813477
164,0.60707134,0.83737797,-1.248203,-0.16037332,-0.31169748,-0.61645406,0.94217414,0.6770403981208801,0.753479540348053,14.538804054260254,1.2539969682693481
165,0.5170308,1.5798513,-1.7788668,0.1433168,0.41717213,-1.0769908,0.14987369,0.7495019435882568,0.7377879023551941,11.242003440856934,2.0070688724517822
166,1.0514767,-0.57053155,0.652532,-0.34799096,0.57572573,0.35828704,-0.23080082,0.95,0.1373400241136551,12.334362030029297,0.19908756017684937
167,0.4244166,0.5316677,0.075465836,-0.17608546,-0.467007,0.4210817,-2.1944306,0.95,0.4406691789627075,7.609899044036865,0.88181471824646
168,-1.421091,0.666992,0.52984613,0.56819195,-0.09312007,-1.0183643,-0.2275295,0.2146851122379303,0.9758904576301575,14.89592456817627,2.9069807529449463
