,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
18,-0.52644855,0.29724482,0.042646307,-0.28961056,0.83814096,0.95,0.5129787921905518,12.898519,0.33082136511802673
19,1.4123133,-0.28095222,-0.6105632,0.731442,-0.93964106,0.95,0.36430877447128296,14.694538,0.4348892867565155
20,0.78239816,0.5060911,-0.19779354,-0.5109798,-0.046931043,0.95,0.26860034465789795,11.654756,0.2674751877784729
21,-0.6516574,0.1037088,0.9931861,0.252457,-0.37924758,0.811794102191925,0.6399962902069092,9.056368,2.7744598388671875
22,1.4351472,-0.94979537,0.49194402,0.49810505,0.34758115,0.95,0.14807137846946716,10.773569,0.5639697313308716
23,-0.5779499,-0.0051316866,0.6998279,0.11178363,0.007073925,0.9370256066322327,0.5777565240859985,10.778618,1.5691008567810059
24,-0.4069704,-0.337936,0.3138603,0.19138311,0.32919082,0.95,0.5658789277076721,7.860402,1.7194911241531372
25,-0.28891677,1.152486,0.44897288,-0.90933144,1.6434298,0.95,0.24258752167224884,12.21035,0.35711538791656494
26,0.009375565,-0.32016104,0.13276865,0.611739,1.3213379,0.95,0.2576235234737396,13.121558,0.18828085064888
27,0.41724804,-1.0247746,-0.24106385,0.26740396,1.0787708,0.95,0.1513829231262207,5.4591312,0.07976424694061279
28,-0.24191083,-0.200639,0.55675036,-0.00024300764,0.9245467,0.95,0.39940693974494934,11.412605,0.5605840682983398
29,0.80074245,-0.4151439,-0.14023286,-0.11639049,-0.69579005,0.95,0.5150445699691772,11.029599,0.898783266544342
30,-0.12278531,1.4886495,-0.3496075,-0.3769837,-1.2331623,0.4653204381465912,0.8830691576004028,12.473944,2.858013868331909
31,-0.2275701,-0.89597386,-0.20372543,0.26041356,0.072998986,0.5783692002296448,0.7571921944618225,14.145986,2.598803758621216
32,-0.46724904,0.96831024,-0.08353918,-0.27491486,0.5213524,0.95,0.5193465352058411,12.355843,1.094603419303894
33,-0.39015958,0.9796773,0.42813537,-0.32837486,0.13048403,0.95,0.47306951880455017,11.916532,0.5020537972450256
34,-1.4689357,-0.1753597,-0.37317997,0.9487783,-0.5503344,0.16518859565258026,1.037721037864685,14.907949,0.030340999364852905
35,0.5799594,0.46254638,0.33092895,-0.079415604,-0.35630658,0.95,0.15348559617996216,8.894496,0.1560714691877365
36,1.810052,0.84531003,-0.18633239,0.1586248,0.6914856,0.05,0.16882258653640747,6.01687,1.5559195280075073
37,1.0612459,0.4309285,-0.34281987,-0.09907258,0.11962581,0.95,0.20362059772014618,13.008564,0.6073470115661621
38,-1.1141641,-0.5481948,-0.4105338,0.0014697157,-0.874747,0.09419521689414978,1.1549553871154785,14.916725,2.9099037647247314
39,1.3131952,0.53204703,-0.30107328,-0.5490256,-0.15855955,0.95,0.22391219437122345,10.035244,1.0186208486557007
40,-0.12448443,0.4329799,-0.21951963,-0.916378,1.0288881,0.95,0.48523056507110596,11.406202,1.1884468793869019
41,0.3506298,0.41865802,-1.2438295,-0.2496496,0.72265416,0.6984694004058838,0.6047203540802002,10.601271,1.9767320156097412
42,0.3084966,-0.08306806,0.16419432,-0.07113792,-0.20630516,0.95,0.44895774126052856,13.207858,0.208382710814476
43,-0.8147442,-1.50588,-1.8053889,0.5764083,0.9944173,0.14482125639915466,1.0535259246826172,14.756263,2.8399620056152344
44,-0.84479827,-0.18450688,-0.9952905,0.23691392,0.28175393,0.2797653377056122,0.8891920447349548,14.122002,2.774688720703125
45,-0.14455062,0.31806827,-0.35547465,0.07953689,0.8090971,0.95,0.4854024350643158,10.842365,1.2600295543670654
46,0.58451027,0.14632784,0.2658143,1.3359526,0.74027306,0.95,0.20418764650821686,12.943073,1.1071017980575562
47,-1.4790678,-0.76400965,0.55080414,1.1574895,0.26047832,0.4371802806854248,0.8623373508453369,14.322388,0.05
48,-0.8593702,0.83897644,-0.5654939,0.36768016,-0.28449404,0.4396308362483978,0.8317587375640869,13.800451,2.841533899307251
49,-0.070600614,-0.3008508,0.47467157,-0.4826707,0.1462553,0.95,0.47183024883270264,13.171337,0.17396201193332672
50,1.0916439,-0.87680465,-0.19610532,-0.76020545,0.29739022,0.95,0.31453898549079895,9.719332,0.16200490295886993
51,0.18749192,0.37224054,0.18037783,-0.50002325,-0.03680583,0.95,0.44453445076942444,13.263671,0.35781773924827576
