,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
32,0.20113249,2.0810206,-2.8590221,0.8919917,1.968928,2.6522136,-0.45650977,0.4525904059410095,0.07383023202419281,2.5688717,0.7411146759986877
33,1.3461725,0.9820281,2.7823098,0.37562937,0.854689,-3.2503417,0.21912155,0.27257776260375977,0.05,2.8925142,0.5528139472007751
34,-0.060884908,2.1819189,0.49377614,1.5625602,2.18814,-0.84056306,-1.1631293,0.44280076026916504,0.06029374152421951,4.042983,0.20598824322223663
35,1.8651385,0.39950818,-1.8768482,-1.5531341,0.41229987,1.5608777,1.7576169,0.04691658541560173,0.1443411111831665,3.1399646,0.2418227344751358
36,1.3161788,0.79548633,-2.3176265,0.5295847,0.9525057,2.16658,-0.23447177,0.942604660987854,0.08864337205886841,3.5620751,0.466503769159317
37,-0.059077084,1.860968,0.03794968,2.2082283,2.1057303,-0.40879452,-1.872848,0.06547079235315323,0.5012459754943848,5.718443,0.18601618707180023
38,1.6826981,0.61537033,-0.2138446,-1.9973668,0.7577332,0.22334036,2.4250963,0.04579007998108864,0.3501356542110443,3.8708081,0.22751784324645996
39,-1.9628903,4.3673725,1.1647459,-1.9435513,4.319773,-1.0490589,2.1861317,0.0648776963353157,0.45820221304893494,3.8787587,0.39904236793518066
40,0.19743481,2.0532715,0.63432866,-1.6335609,2.0639222,-0.50859565,1.8637812,0.051362909376621246,0.4312856197357178,4.675682,0.3704807460308075
41,0.42033297,1.7241194,-1.0107232,0.7199199,1.8433673,0.878886,-0.34335423,0.9022115468978882,0.09375558793544769,3.0147498,0.5873199105262756
42,-1.0863783,3.2088192,2.1905503,0.547812,3.390857,-2.4832215,-0.2942245,0.5866490602493286,0.05353853106498718,3.2619894,0.5264925360679626
43,0.17709784,2.0751839,0.3054805,0.30403712,2.0325844,-0.47020358,-0.051597185,0.9357315897941589,0.0925527960062027,3.535622,0.4628135859966278
44,1.8776019,0.42377043,1.3755528,-0.8780128,0.48596776,-1.4888035,0.98151416,0.5546545386314392,0.03172178193926811,3.250343,0.3353179097175598
45,2.848306,-0.5909974,2.562931,0.30421847,-0.5226875,-2.8152788,0.048719954,0.9377102255821228,0.08766087144613266,3.449669,0.5028347373008728
46,2.4943242,0.017210437,2.1284463,1.039411,-0.211502,-2.7814167,-0.79043007,0.04764075577259064,0.0413021519780159,3.3507726,0.3915887773036957
47,0.93762225,1.399594,0.092308834,-1.1435683,1.3281434,-0.26173306,1.5047772,0.44988909363746643,0.07340444624423981,3.7740343,0.22898241877555847
48,-0.14876856,2.0815778,0.1372615,-0.26941767,2.359331,-0.32646167,0.4560005,0.3472972810268402,0.05731174722313881,3.1757627,0.5587847828865051
49,0.37837726,1.6004114,-2.9456255,1.7242403,1.6528863,2.381833,-1.2744057,0.12940572202205658,0.3140641450881958,4.8254504,0.23983100056648254
50,1.3233311,0.8041122,-2.076249,0.74260795,0.7740903,1.8377126,-0.2445017,0.8084309697151184,0.04422814026474953,4.452969,0.263765811920166
51,3.3488464,-1.0846303,1.0856767,2.059438,-1.0988258,-1.6918821,-1.5358753,0.06038450077176094,0.05764962360262871,3.233545,0.24069736897945404
52,1.6532884,0.33019307,-2.0700052,2.5950599,0.35201964,1.7147448,-2.4284775,0.04233193024992943,0.47779324650764465,4.659041,0.15389131009578705
53,2.6182506,-0.36102793,-0.33656767,-1.6470863,-0.21421114,0.14240524,2.282921,0.04414498060941696,0.3436554968357086,3.7587924,0.29141417145729065
54,3.5158758,-1.0546099,-0.7519167,-1.4835618,-1.0545752,0.62560064,1.7363876,0.15107791125774384,0.21513886749744415,2.9258955,0.3802519142627716
55,1.893098,0.43849,-1.835948,-0.86816204,0.48688346,1.6487361,1.259052,0.8243582844734192,0.06931018084287643,3.718851,0.2945654094219208
56,2.5238547,-0.40881765,-3.5658908,0.039523043,-0.5000039,3.5825343,0.08591376,0.9388890862464905,0.056106068193912506,4.592333,0.2979786694049835
57,2.044181,0.27937943,0.5535387,-1.2076545,0.44359663,-0.7805811,1.42209,0.06043635308742523,0.05565342679619789,2.7658179,0.4572136700153351
58,2.0136278,0.025189145,-1.4821156,2.3567312,0.06417208,0.997139,-2.096379,0.049592819064855576,0.46502840518951416,4.821365,0.18896158039569855
59,2.0275657,-0.044923898,-2.716178,2.463189,0.16361994,2.6939774,-2.6236444,0.03291045129299164,0.04893757030367851,2.5587444,0.11802896112203598
60,-0.91398436,2.9694064,-1.1701993,-0.015247583,3.0643456,0.9495411,0.3367461,0.9327432513237,0.07593236863613129,4.5860043,0.3304293751716614
61,1.0861493,1.1256903,0.47623345,0.0014877295,1.1315678,-0.6348871,0.2823693,0.9253575205802917,0.057238489389419556,4.171575,0.3678467869758606
62,1.1632062,1.1329821,1.8028021,0.64997554,1.1405137,-1.9651973,-0.15283298,0.854637086391449,0.07530222088098526,2.5850887,0.6895513534545898
63,1.2592227,0.7971886,-0.83708394,1.4936482,0.9287362,0.5682355,-1.2312561,0.30040132999420166,0.08711492270231247,3.9375355,0.21987956762313843
