,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
116,2.0114713,-0.03023264,-0.16399968,0.4642529,0.8386049866676331,0.0886201336979866,4.062497,0.35543272
117,2.1158917,-0.06253509,-0.23417367,0.30705968,0.8086667060852051,0.06377938389778137,4.4067793,0.35036275
118,2.0046551,-0.05324451,-0.20745,0.33727428,0.8101381063461304,0.15253503620624542,4.380451,0.48555303
119,2.2817192,0.01324952,-0.17258795,0.3645403,0.9182763695716858,0.0708683505654335,3.3653564,0.4382496
120,2.007732,-0.05477273,-0.18978071,0.32855797,0.8350780606269836,0.06323282420635223,4.9309797,0.30268937
121,2.2446802,-0.024955178,-0.23415168,0.44228956,0.938593327999115,0.06916029006242752,4.329826,0.33946756
122,2.200004,-0.02654138,-0.20273216,0.38024136,0.920483410358429,0.04596363380551338,3.8515909,0.3469168
123,2.1200454,-0.083131805,-0.22382256,0.4036822,0.8669264912605286,0.10099802166223526,4.443306,0.3448646
124,2.1401799,-0.017556433,-0.15333942,0.3584771,0.9009457230567932,0.06594771146774292,4.4440265,0.32722974
125,2.2373102,-0.0062326547,-0.19751784,0.35022423,0.9243510365486145,0.11737442761659622,3.8397622,0.47188544
126,2.3174434,-0.015598821,-0.25562552,0.4202934,0.9008118510246277,0.11312901973724365,3.0124443,0.65964884
127,2.2298017,-0.02331668,-0.112914674,0.21205153,0.95,0.09066101163625717,3.8702567,0.40566507
128,2.1614783,-0.04159934,-0.2272419,0.3236833,0.8900500535964966,0.06918252259492874,4.192676,0.35338378
129,1.94584,0.0066679786,-0.21705729,0.26825938,0.6974855661392212,0.15176957845687866,5.9244757,0.28411052
130,2.1283474,0.0010575042,-0.18327197,0.34312594,0.9004873037338257,0.0925804153084755,4.0935483,0.4264744
131,2.1868708,-0.130672,-0.19586775,0.44282472,0.9445891380310059,0.07663819938898087,3.8433032,0.36366066
132,2.063374,-0.0063119833,-0.21386355,0.3864688,0.8154319524765015,0.11096731573343277,4.3351855,0.38104585
133,2.1698308,0.0020150673,-0.20175184,0.26249516,0.908849835395813,0.06355272978544235,4.353292,0.34232154
134,2.1359658,0.0017570328,-0.17527424,0.43285477,0.9259892702102661,0.06131492182612419,4.615298,0.2954314
135,2.2084208,-0.09043562,-0.22360958,0.3825634,0.944813072681427,0.07527045905590057,4.1874566,0.3298263
136,2.164676,0.01984609,-0.25940016,0.33522847,0.9006617069244385,0.07663418352603912,4.3967843,0.38671267
137,1.969893,0.020588312,-0.18117176,0.4149113,0.8687979578971863,0.07557546347379684,4.9701066,0.28852892
138,2.180047,-0.01411117,-0.29380953,0.42032328,0.9390623569488525,0.05982573330402374,4.165756,0.326743
139,1.9363612,-0.024770578,-0.18548755,0.38173428,0.7198142409324646,0.13443097472190857,5.5330763,0.27265885
140,2.0990174,-0.0049504135,-0.08875621,0.21960436,0.9259650707244873,0.09283740818500519,4.3756313,0.38633505
141,2.2633624,-0.060703557,-0.20355606,0.39156586,0.9444137215614319,0.11777363717556,3.455064,0.5860825
142,1.9084753,-0.016542055,-0.1507943,0.28954557,0.6349502801895142,0.16523797810077667,4.92988,0.4235527
143,1.9569569,-0.05035019,-0.13195616,0.42833054,0.7531294822692871,0.08135189116001129,4.50239,0.33717838
144,2.0277631,-0.055788938,-0.23492031,0.46509078,0.7271094918251038,0.13714687526226044,4.9244165,0.36005035
145,2.295255,-0.06927417,-0.21563406,0.43613493,0.9336701035499573,0.09281100332736969,3.2804205,0.51655304
