,posterior_g1,posterior_g2,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
312,1.7863933,0.07904888,0.5647336,0.1439349502325058,4.985286,0.21144304
313,1.8970562,0.07932983,0.57842064,0.06705126166343689,5.1008515,0.25605872
314,1.990529,0.01725517,0.67226255,0.11134125292301178,4.6245084,0.31776246
315,1.7434938,0.07372454,0.52515674,0.2172260284423828,5.118173,0.30001703
316,1.8520904,0.06375341,0.5156281,0.1324526071548462,4.9912605,0.2641058
317,1.8297256,0.06387365,0.52573466,0.17383138835430145,5.7198496,0.24974705
318,1.748849,0.13101143,0.543814,0.1610458493232727,5.368869,0.22996084
319,1.8702877,0.10640813,0.40931797,0.11606878787279129,3.685705,0.44014016
320,1.6790445,0.10553134,0.53818345,0.23456837236881256,4.5086937,0.38600284
321,1.7816672,0.08242199,0.48008308,0.1812160462141037,5.4568014,0.24575344
322,1.8960637,0.08822339,0.58650696,0.10657788813114166,4.5752397,0.31305996
323,1.7152901,0.08100062,0.5799891,0.22335922718048096,5.10206,0.30026636
324,1.8191903,0.10050129,0.54797566,0.10178827494382858,4.648225,0.24623671
325,1.9462799,0.045658063,0.58262134,0.0971943810582161,4.597592,0.31815138
326,1.9266984,0.05364685,0.68256474,0.05824529752135277,4.973199,0.21348812
327,2.0578933,0.032820914,0.67391884,0.058265600353479385,4.2453904,0.32351446
328,1.863389,0.052090593,0.5573797,0.10091543942689896,5.0686226,0.22240421
329,1.8576642,0.07929289,0.5079457,0.12336766719818115,5.1549325,0.26197597
330,1.8706415,0.08714964,0.57460004,0.10909909754991531,5.1748295,0.26065862
331,1.846407,0.06679271,0.520593,0.16851364076137543,4.5634046,0.33005917
332,1.759156,0.08330821,0.54027236,0.19622862339019775,4.951203,0.27613118
333,1.7879258,0.11012609,0.5160144,0.13510270416736603,4.807524,0.28210112
334,1.9394159,0.081802055,0.6248316,0.1020045354962349,4.271147,0.33774814
335,1.9415405,0.12446486,0.62684697,0.08391214907169342,3.6859324,0.4287321
336,1.7361894,0.06480602,0.48631442,0.21802948415279388,5.07591,0.29032946
337,1.9727932,0.11727376,0.67802656,0.051439449191093445,4.2111692,0.31399882
338,1.8221635,0.111835495,0.5817959,0.14087636768817902,5.06567,0.2342327
339,1.8085563,0.040564924,0.54933864,0.1442195624113083,5.0759773,0.23944111
340,1.9568095,0.040838525,0.573646,0.11271531134843826,4.3550897,0.3451353
341,1.7463307,0.046133827,0.504664,0.20506727695465088,5.3053737,0.2675433
