,posterior_g1,posterior_g2,posterior_g3,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
110,2.293661,0.073274255,-0.18982473,0.05,0.16837124526500702,2.089461088180542,1.0354184
111,2.254365,0.10880911,-0.035895832,0.05,0.2395772933959961,2.1555826663970947,1.127096
112,2.5174856,0.121366575,-0.252726,0.3140217661857605,0.15059351921081543,2.1039862632751465,0.99978656
113,2.2770596,0.13999847,-0.16909158,0.05,0.19172509014606476,2.082612991333008,1.1070913
114,2.234224,0.20177017,-0.033104796,0.0677827000617981,0.21963679790496826,2.229478597640991,1.0229843
115,2.35032,0.14554453,-0.15118371,0.05,0.18724095821380615,2.0391509532928467,1.2603599
116,2.374999,0.04468532,-0.15245414,0.05,0.21454480290412903,2.0596675872802734,1.1841234
117,2.2827764,0.12060914,-0.18939258,0.11751020699739456,0.16799664497375488,2.2888784408569336,0.9118346
118,2.3338516,0.15319104,-0.20134576,0.05,0.20558372139930725,2.1388747692108154,1.0374222
119,2.1732714,0.10823746,-0.1447291,0.05,0.2000763863325119,2.392225742340088,1.0192685
120,2.427581,0.081739314,-0.26430777,0.05,0.2260967642068863,2.087245225906372,1.2703159
121,2.2755902,0.11262512,-0.098174304,0.07392650097608566,0.2425992637872696,2.197883367538452,1.0736929
122,2.339348,0.1624168,-0.1420796,0.05,0.21315328776836395,2.001986026763916,1.3155022
123,2.342822,0.12995753,-0.09553431,0.20675623416900635,0.21262919902801514,2.2548680305480957,1.0550231
124,2.3803837,0.0941867,-0.1456201,0.05,0.24543367326259613,1.9626874923706055,1.4173075
125,2.345602,0.1001167,-0.14897478,0.05,0.17498965561389923,2.1791560649871826,1.0851948
126,2.2299178,0.06835824,-0.10310307,0.05,0.19449739158153534,2.2547383308410645,1.0200512
127,2.269231,0.09263857,-0.17152923,0.05,0.17275935411453247,2.3033764362335205,0.9322038
128,2.3611815,0.10761468,-0.2367084,0.05,0.16365616023540497,2.0531675815582275,1.0173763
129,2.3759177,0.12621762,-0.06714385,0.14036427438259125,0.2091999500989914,2.035515546798706,1.2871507
130,2.2265208,0.10652738,-0.13518746,0.05,0.18047596514225006,2.227621555328369,0.93110555
