,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
67,2.4863734,-0.32291433,-0.24754377,0.42024696,-0.23507312,0.05,0.21924658119678497,2.4357640743255615,1.1906058
68,-0.41313663,2.7582524,-0.15035276,0.30538008,2.753975,0.281917005777359,0.17852969467639923,2.101863145828247,1.338324
69,1.7168696,0.7092935,-0.34323502,0.47430277,0.7291324,0.5069370269775391,0.1535077542066574,2.066959857940674,1.2082042
70,0.917096,1.6471007,-0.42551386,0.46030724,1.7187042,0.28147491812705994,0.18365536630153656,1.9078922271728516,1.5009979
71,0.92590725,1.5968269,-0.41079804,0.3590351,1.705846,0.4892162084579468,0.17287801206111908,2.1421215534210205,1.110778
72,2.2951114,-0.06316206,-0.29617873,0.3762912,0.047504183,0.077227883040905,0.19811297953128815,2.146522283554077,1.2792821
73,3.0132246,-0.57165146,-0.28367692,0.45485207,-0.47676662,0.314457505941391,0.20896059274673462,2.0481789112091064,1.3459834
74,-0.90749556,3.0790343,-0.2645653,0.4955777,3.242977,0.05781235545873642,0.19963489472866058,2.10627818107605,1.2380213
75,3.6452882,-1.4315251,-0.1406975,0.49634463,-1.3685613,0.09303660690784454,0.18112611770629883,2.2713663578033447,1.1851952
76,3.6866698,-1.4462006,-0.35192344,0.39176813,-1.3247827,0.05700990557670593,0.19272226095199585,2.038243293762207,1.2940071
77,1.5052224,0.7151214,-0.28644744,0.48721433,0.81266254,0.05,0.22968390583992004,2.076648235321045,1.2211971
78,0.40407085,2.018398,-0.27763373,0.434858,2.0124435,0.3978290557861328,0.21066159009933472,2.0787572860717773,1.2858189
79,1.6553305,0.73517025,-0.30024618,0.45035714,0.7065513,0.5357482433319092,0.17075568437576294,2.2159674167633057,1.1102004
80,0.26944062,2.1578777,-0.3749121,0.4882512,2.146701,0.17860448360443115,0.22468502819538116,2.025775194168091,1.4954315
81,3.0782306,-0.6918542,-0.40341333,0.50263613,-0.62803626,0.5589765906333923,0.1862194687128067,2.142300605773926,1.194013
82,3.4376476,-1.1568995,-0.31743786,0.3898247,-1.1126516,0.05,0.14288926124572754,2.0971341133117676,1.2957331
83,2.3099508,0.016692542,-0.29649684,0.4340041,0.042384237,0.18163499236106873,0.17271891236305237,2.0478687286376953,1.329432
84,1.9964981,0.36176994,-0.48338893,0.6021829,0.44332126,0.11290144175291061,0.20198680460453033,2.020303249359131,1.4257724
85,1.2735273,1.0009159,-0.26759136,0.5237197,1.0233756,0.3860999047756195,0.1797465980052948,2.0951969623565674,1.1976186
86,1.0853881,1.442388,-0.29624876,0.3677621,1.4633807,0.5653125047683716,0.16435036063194275,2.0743649005889893,1.0603652
87,3.0575373,-0.7007162,-0.28527722,0.4440605,-0.65892917,0.30641165375709534,0.16039592027664185,2.0534422397613525,1.3834816
88,1.5011048,0.8301214,-0.37475055,0.44923666,0.87192464,0.1370786875486374,0.167276993393898,2.2033047676086426,1.1891091
89,1.7759501,0.5796519,-0.33776498,0.42079675,0.7241259,0.11934974044561386,0.22216472029685974,2.0417399406433105,1.6089051
90,0.18655701,2.0958707,-0.29083177,0.517808,2.1250176,0.594843327999115,0.18310977518558502,2.390831708908081,1.0134993
91,1.5980495,0.7495371,-0.28472266,0.47104958,0.8272893,0.43532511591911316,0.19666650891304016,2.0920662879943848,1.3065757
92,2.45074,-0.12402693,-0.32093668,0.4657728,-0.19291338,0.264362633228302,0.18585205078125,2.297719717025757,1.1309731
93,1.870693,0.49232388,-0.29094186,0.5142013,0.6357075,0.45866355299949646,0.20208653807640076,2.023329496383667,1.2702994
94,-0.7307115,3.04367,-0.30725554,0.48921606,3.117332,0.2522839307785034,0.19519102573394775,2.1823089122772217,1.3756921
95,1.9792274,0.2865614,-0.30083114,0.45956638,0.36565533,0.217302605509758,0.20599709451198578,2.037911891937256,1.3224993
96,0.7139663,1.4577061,-0.27485055,0.5066976,1.5595491,0.16228899359703064,0.22065430879592896,2.314100980758667,1.0850387
97,0.9935607,1.3079522,-0.391659,0.44374532,1.3152649,0.3181971609592438,0.17929279804229736,2.5477871894836426,1.0575714
98,1.5327435,0.818265,-0.41592446,0.5321434,0.85568583,0.3655673563480377,0.17239823937416077,2.2925548553466797,1.0208163
99,0.48982447,1.9924074,-0.37295732,0.5061561,1.9931936,0.48373833298683167,0.21655315160751343,2.0990140438079834,1.2435683
100,2.661869,-0.392334,-0.3326377,0.37500924,-0.39582416,0.07576656341552734,0.21517018973827362,2.2804250717163086,1.25303
101,3.4581354,-1.0401741,-0.19118203,0.5143857,-1.0307599,0.44548311829566956,0.17555192112922668,2.0187740325927734,1.2939032
102,0.6833556,1.6624618,-0.269085,0.4101592,1.7575243,0.28583240509033203,0.15903547406196594,2.0517749786376953,1.2065109
103,3.3763309,-1.008648,-0.3041965,0.49586648,-1.0297005,0.09239456802606583,0.20498038828372955,2.01054310798645,1.4234669
104,0.26863667,2.0945556,-0.3470543,0.48250687,2.1541936,0.20595160126686096,0.18335574865341187,2.0518317222595215,1.3199304
105,2.289258,0.014936935,-0.3266878,0.53126514,0.05141576,0.19756972789764404,0.17583803832530975,2.0286850929260254,1.382623
