,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
134,2.4881556,-0.093738414,-0.26928684,0.48020792,0.2581298053264618,0.14592330157756805,2.0982577800750732,1.1836963
135,2.352851,-0.12349709,-0.1716085,0.47810793,0.07908771932125092,0.20606708526611328,2.0919642448425293,1.2655189
136,2.102716,-0.061607763,-0.24780889,0.53809494,0.07271270453929901,0.24938824772834778,2.9775476455688477,1.0962567
137,2.3804202,0.04355323,-0.17903663,0.36327362,0.33378297090530396,0.1612698882818222,2.0402791500091553,1.2924124
138,2.1733298,-0.06519495,-0.32135338,0.571386,0.16670426726341248,0.23760826885700226,2.812912702560425,0.9252475
139,2.4040759,0.05782681,-0.13795403,0.45553207,0.2883315682411194,0.18860824406147003,1.9623496532440186,1.32662
140,2.4667544,-0.0030540295,-0.18213941,0.4823086,0.3263179063796997,0.21147602796554565,2.0580992698669434,1.4327399
141,2.456842,-0.055351898,-0.31487757,0.60626066,0.31017428636550903,0.13080981373786926,2.0975730419158936,1.0857762
142,2.4853125,-0.17697647,-0.29975128,0.39671448,0.28578367829322815,0.18513451516628265,2.139678478240967,1.1756735
143,2.3408728,-0.058992874,-0.16392514,0.53969073,0.14735208451747894,0.18270985782146454,2.031771421432495,1.4247283
144,2.3665974,-0.026919253,-0.23952049,0.58957154,0.12169244140386581,0.1952652484178543,1.9705637693405151,1.2742991
145,2.3675241,0.0012289922,-0.21992444,0.49978107,0.24227100610733032,0.21261900663375854,2.0171878337860107,1.5626062
146,2.4006453,-0.004297843,-0.2877768,0.53485453,0.32055702805519104,0.15446949005126953,2.0357604026794434,1.3062866
147,2.3346815,0.003989861,-0.30546406,0.41612598,0.19381727278232574,0.19746313989162445,2.001608371734619,1.3595827
148,2.2047367,-0.060500294,-0.27272636,0.49684107,0.17764461040496826,0.22086404263973236,2.2998595237731934,1.1983731
149,2.1771543,0.066748284,-0.27714726,0.46859628,0.2362767904996872,0.19399861991405487,2.2777421474456787,1.12795
150,2.3372116,-0.056465376,-0.14612816,0.506744,0.44914162158966064,0.1681220680475235,2.1123502254486084,1.175924
151,2.3036,-0.03163208,-0.18130492,0.4281829,0.16078272461891174,0.18322975933551788,2.2740297317504883,1.0397568
152,2.378681,-0.07026794,-0.2519484,0.21323514,0.05,0.20035140216350555,2.0202550888061523,1.2266155
153,2.249653,-0.11002165,-0.2398161,0.43928266,0.08441171795129776,0.23647375404834747,2.3918426036834717,1.1716913
154,2.3944736,0.016517926,-0.29837787,0.38716713,0.43597766757011414,0.18138118088245392,2.0189883708953857,1.3462412
155,2.369966,-0.041292075,-0.17574847,0.40451756,0.3851887285709381,0.20889461040496826,2.1911911964416504,1.2620536
156,2.3179033,-0.03808623,-0.18909691,0.37541267,0.07076124846935272,0.17733976244926453,2.0538413524627686,1.4170759
157,2.3112066,-0.05509672,-0.19864823,0.44978884,0.15381227433681488,0.22755517065525055,1.9464632272720337,1.4725661
158,2.342496,-0.0049672388,-0.22185022,0.46085957,0.48994773626327515,0.18537381291389465,2.1248204708099365,1.3300962
159,2.1999152,-0.003165114,-0.17338684,0.5052912,0.1413983851671219,0.20875497162342072,2.1268043518066406,1.2955476
160,2.404434,-0.023247976,-0.1646284,0.45186734,0.6248801946640015,0.15663564205169678,2.1063735485076904,1.0659963
161,2.4222562,-0.07248814,-0.35069582,0.53025776,0.4508131146430969,0.19722796976566315,2.1497089862823486,1.1905047
162,2.0499203,-0.026779609,-0.16929251,0.40529028,0.24411693215370178,0.2215230017900467,2.887659788131714,0.92067397
