,posterior_g1,posterior_g2,posterior_g3,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
232,2.0931463,0.072753504,-0.17548728,0.7544147968292236,0.4605852,6.8273187,0.026093438267707825
233,2.2247078,0.13136086,-0.0935247,0.8099597096443176,0.39036182,3.7910438,0.21361377835273743
234,2.36729,0.12032906,-0.21203,0.7967684864997864,0.50657386,3.3211992,0.2748591899871826
235,2.0950341,0.1608848,-0.2311766,0.7442624568939209,0.45790595,5.6267667,0.0961897149682045
236,2.3225431,0.15050437,-0.19209674,0.813320517539978,0.58269286,5.203496,0.14206244051456451
237,2.1116786,0.10810585,-0.04386978,0.8183895349502563,0.45819992,5.219228,0.09670878946781158
238,2.180135,0.20511004,-0.13032264,0.8053824305534363,0.58111155,7.6811266,0.007061314769089222
239,2.2504616,0.26477078,-0.08410295,0.85,0.3615633,3.2385097,0.24860668182373047
240,2.34779,0.12156668,-0.24977924,0.85,0.43162903,3.3657823,0.2798328995704651
241,2.1958938,0.18038452,-0.053709403,0.8463193774223328,0.36321607,2.5881987,0.3649865984916687
242,2.3086889,0.12359699,-0.11561257,0.7643631100654602,0.52188116,5.209984,0.08931390196084976
243,2.0637882,0.13208213,-0.15419252,0.8078267574310303,0.40139076,5.3984494,0.10050766170024872
244,2.2018166,0.07338016,-0.1293231,0.8491876721382141,0.34496063,4.049196,0.20932996273040771
245,2.1728346,0.25644174,-0.17894477,0.8133832812309265,0.4972343,6.223323,0.021685471758246422
246,1.9275398,0.057237513,-0.18795452,0.7638681530952454,0.61666703,10.519622,0.05
247,2.308822,0.11177644,-0.13771316,0.8467665314674377,0.26209572,2.836004,0.39072534441947937
248,2.1087863,0.14351892,-0.14281741,0.7903969883918762,0.44899616,11.753932,0.05
249,2.2956986,0.14985609,-0.015239752,0.7677024006843567,0.58013177,3.6633499,0.21315641701221466
250,2.0708723,0.15974647,-0.30900913,0.7941758036613464,0.5092011,11.270609,0.05
251,2.223284,0.079238035,-0.13724473,0.8254703879356384,0.41693854,5.796653,0.10308395326137543
252,2.108909,0.1394873,-0.06926085,0.830750584602356,0.4020763,5.5836573,0.08595762401819229
253,2.237128,0.097839035,-0.1680529,0.7456104159355164,0.5536435,7.8564224,0.05
