,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4
334,0.00093701045,0.7477187,2.212763,0.07576256,-0.30753458,0.4400763
335,-0.2719333,0.7695297,2.050589,0.109564334,-0.25317323,0.39986646
336,0.73735386,0.7244562,2.4516444,0.0032038018,-0.28909996,0.47773948
337,0.07487473,0.69467735,2.156914,-0.012883749,-0.19208042,0.3820941
338,-0.3667214,0.73764443,2.320665,0.0010678411,-0.25744188,0.40509135
339,0.06089319,0.68929595,2.1992402,0.11854744,-0.32337016,0.46609342
340,-0.7197128,0.54437786,2.316587,0.08198828,-0.28454998,0.41698876
341,-0.11646091,0.77764696,2.1892476,0.06311249,-0.25360808,0.431532
342,-0.67088956,0.54759955,2.3605866,-0.018891905,-0.29532483,0.4612332
343,0.23470546,0.84390444,2.1155856,0.03337136,-0.3536148,0.40383682
344,0.6427942,0.8081547,2.3074365,0.049415432,-0.16517805,0.35681853
345,-0.58443356,0.7720509,2.1414495,0.052755978,-0.23015285,0.4518167
346,0.6568056,0.7246099,2.2984836,-0.007880887,-0.2757204,0.46091732
