,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
177,-0.058767006,2.484469,-1.1551918,-1.3707361,2.600732,1.1669242,1.5445193,0.11984185129404068,0.05,2.356536,1.8085454
178,0.7259821,1.2514496,-1.5828819,3.8605175,1.3122096,0.616376,-3.3475177,0.8642977476119995,0.3177514970302582,6.380179,1.4554032
179,-0.1446355,2.259383,-1.4420663,3.17701,2.234332,0.84895897,-3.035936,0.9308121800422668,0.20862263441085815,4.8900533,0.9633503
180,0.12423822,2.1860766,1.1791955,-1.0689765,2.3796382,-1.0478612,1.3706852,0.8937198519706726,0.05,2.3017957,2.0081625
181,1.3355709,0.8136727,-2.2842999,0.75980353,0.8115708,2.047933,-0.6006603,0.99,0.05,3.4277287,2.119428
182,1.2333652,1.0551685,-0.89776325,-0.79817724,1.0232066,1.0674603,0.9393598,0.99,0.05,2.493097,2.0825007
183,-0.39660946,2.543552,-0.5400884,-0.15964729,2.743218,0.42163128,0.3040011,0.8239268064498901,0.05,3.0040681,1.8946443
184,-0.35639113,2.512052,2.5984058,1.8104411,2.7463033,-2.9836419,-1.4489579,0.99,0.05,2.4211245,1.8532715
185,1.7299551,0.7208256,2.4111328,-2.3155491,0.74645144,-2.03202,2.3402896,0.528239905834198,0.08394546061754227,2.322016,0.61971796
186,3.404304,-1.1461289,0.28608412,-1.6587303,-1.0877963,0.04105739,1.7338246,0.7749797105789185,0.04944894462823868,2.677082,0.9944287
187,3.220433,-0.96439546,-1.3802762,0.22596323,-0.9145515,1.4070925,-0.027735429,0.6734617948532104,0.05,2.2694693,1.9800124
188,1.7730814,0.3829127,1.0257965,1.9150616,0.36067948,-1.2916616,-1.6814934,-0.1303466111421585,0.05,3.1776676,1.8065901
189,-0.555774,2.5730133,-0.86957544,3.1994963,2.8382647,0.38242352,-2.7564023,0.9347991943359375,0.17993228137493134,4.4268627,1.5734619
