,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5
87,-0.09165145,0.7521344,2.1454308,0.026462767,-0.19856454,0.2640015,-0.13749959
88,0.048929796,0.83419436,1.9704692,0.17096977,-0.13425367,0.20876902,0.12133269
89,0.52711844,1.0453429,2.6294944,-0.17340337,-0.2372106,0.28901204,-0.1017295
90,0.22396865,0.87502885,0.61761653,1.6642048,-0.18954368,0.2633754,1.7972835
91,0.31478906,0.8826184,1.0674566,0.9252423,-0.20587029,0.27983674,0.8509547
92,0.41138572,0.87473446,3.2609487,-1.1757936,-0.20702967,0.26678038,-1.1403102
93,0.22674459,0.78622454,0.89893943,1.3096664,-0.21941654,0.25864443,1.3435193
94,0.4894972,1.0149221,1.916094,0.18052137,-0.23079959,0.28630167,0.087682456
95,0.284705,0.8155997,1.3388247,0.7936312,-0.19975397,0.22859542,0.7732734
96,0.27098548,0.8847856,2.601477,-0.4362191,-0.21992026,0.27834338,-0.5012452
97,0.36624494,0.8442147,1.4752384,0.41933468,-0.17918265,0.26745054,0.3635322
98,0.055262063,0.7212521,-1.3529167,3.495576,-0.17994747,0.24449469,3.3687837
99,0.3837666,0.84593767,3.015029,-0.8714858,-0.19760507,0.22575797,-0.8798131
100,-0.03574863,0.81795,2.4072034,-0.37533706,-0.22537868,0.25796896,-0.36208072
101,0.2877604,0.77637184,1.0083681,1.151291,-0.16768853,0.29040673,1.1367123
102,0.30362993,0.740728,1.0940658,1.0523031,-0.23914562,0.299611,1.0606288
103,0.21746282,0.7778718,2.3500693,0.05559804,-0.17442651,0.2669498,0.038873553
104,0.33324516,0.91735566,-0.81247854,3.0540538,-0.16879757,0.28680375,2.987572
105,0.4948201,0.9360866,-0.1261083,2.1796784,-0.19381747,0.22127473,2.1139987
106,0.71248823,0.94322,1.0294235,0.9829866,-0.21499388,0.26412532,0.98619205
107,-0.086632214,0.7581165,1.2420561,0.6013251,-0.17084773,0.27879396,0.5966568
108,0.43088052,0.91691214,1.2738882,0.8520008,-0.20708945,0.23045419,0.8164487
109,0.06475319,0.8209202,-0.13630344,2.287986,-0.20582554,0.28038877,2.2347608
110,0.74016136,0.9946585,0.61134523,1.6841122,-0.159866,0.24551839,1.6422002
111,0.51301247,0.8832465,2.4312382,-0.18410163,-0.15207855,0.24026729,-0.21792243
112,0.016250404,0.8577339,-0.8942215,2.9076405,-0.23870994,0.37157398,2.908419
113,0.15774153,0.75570726,1.0703925,1.1136903,-0.21352969,0.2511132,1.116425
114,0.20872103,0.9422871,1.7375243,0.34357366,-0.19771203,0.2718617,0.4948123
115,0.10764551,0.8416963,3.2223618,-0.93574154,-0.2244627,0.28109196,-0.74096924
116,0.050948977,0.7839553,-0.61069286,2.6678326,-0.14499804,0.22669433,2.529859
