,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
128,2.5116313,-0.27481854,-0.3155964,0.18246368,-0.21124852,0.3358545,1.321702,0.05,4.241846561431885,0.27485687
129,-0.43829808,2.58346,0.47248948,0.14843956,2.651377,-0.5157295,1.0865678,0.09556423872709274,3.6961238384246826,0.5086887
130,1.508885,0.6497281,1.2529875,0.21326607,0.66974276,-1.2225989,1.2040744,0.04963911324739456,4.108342170715332,0.34659547
131,3.1262498,-0.9468509,-0.21225318,0.15672621,-0.82179344,0.15211499,1.1360453,0.05,4.557987213134766,0.23059648
132,0.116563894,1.9482293,-1.3003778,0.08083928,2.0362267,1.3089799,1.0000582,0.05729655921459198,4.197737693786621,0.3834021
133,0.9268331,1.1985236,-0.78890884,0.19275023,1.0248275,0.709217,0.67373425,0.05,3.276244640350342,0.546836
134,1.7694795,0.38012987,-2.239918,0.116104215,0.4361171,2.1968913,1.1473254,0.05,4.960744380950928,0.26919726
135,2.3389046,-0.3352103,2.9150958,0.2657038,-0.32370672,-2.952003,1.000423,0.03451160341501236,4.0002760887146,0.43960714
136,0.30041414,1.7438039,1.261684,0.15554659,1.7536355,-1.135821,0.7487178,0.04224753379821777,3.4262137413024902,0.5057513
137,0.9764401,0.937179,0.18780427,0.22518057,1.0985832,-0.27311802,0.6985126,0.03726048767566681,4.0288615226745605,0.48354578
138,1.4752833,0.6512218,1.1007217,0.28396332,0.68361986,-1.2700633,1.2140417,0.05,4.752002716064453,0.28956848
139,1.6589007,0.35869047,0.14760889,0.12026447,0.3821492,-0.15077198,0.93617743,0.062277693301439285,4.334945201873779,0.41488835
140,-0.1572241,2.0005927,-1.1383913,0.12848629,2.2048182,1.1251936,0.39193854,0.05,3.33774471282959,0.55406463
141,2.7070355,-0.673889,0.35234278,0.23906207,-0.597715,-0.42830926,0.9264439,0.031418152153491974,4.016107082366943,0.3690838
142,1.624563,0.49110273,0.403716,0.07099715,0.3784961,-0.39886525,0.8394014,0.03555348142981529,4.5044355392456055,0.35535052
143,1.1391289,0.98496383,-0.95565706,0.113767594,0.89956295,0.9094392,0.99933314,0.05,4.517053604125977,0.341062
144,1.6456238,0.56033057,-1.7637616,0.33135086,0.57401586,1.5858533,1.1164693,0.03525732085108757,4.822484970092773,0.28596893
145,2.4596908,-0.38326278,-2.2234993,0.34037903,-0.26936066,2.072662,1.0690784,0.0706561878323555,4.519649028778076,0.37251148
146,1.8387614,0.30897462,-0.031501807,0.0390807,0.3045537,0.09289137,1.0661252,0.06555313616991043,4.573943138122559,0.34008434
147,1.0888395,0.9495051,1.0140619,0.17159024,1.0735148,-1.0828302,1.0128359,0.05,3.828293800354004,0.41499728
148,0.058775026,1.8769038,1.6882656,0.2831836,2.2006817,-1.8943524,0.41470593,0.05,2.793498992919922,0.7330058
149,0.57724524,1.497394,0.10098398,0.24577874,1.4622355,-0.24134533,0.9577088,0.06818314641714096,4.527830123901367,0.42362764
150,1.4075031,0.83863765,0.13685258,0.08172608,0.76860046,-0.19840835,1.0679734,0.05,4.383414268493652,0.30840066
151,2.4909837,-0.27726066,-0.3050152,0.15749317,-0.31687614,0.33392164,1.065408,0.06545697152614594,3.7570321559906006,0.45830324
152,1.7255583,0.3568959,0.7014827,0.18183199,0.33863977,-0.7943051,0.9188721,0.08708776533603668,3.8480169773101807,0.5224704
153,2.989582,-1.0362884,0.7208264,0.3435556,-0.86519545,-0.7150117,0.84404516,0.053314775228500366,3.6057000160217285,0.5097545
154,2.369996,-0.47652084,0.6867607,0.2247147,-0.47379372,-0.675215,0.63869447,0.037979885935783386,4.877961158752441,0.48569685
155,-0.074918866,1.9589913,0.7065894,0.11331572,1.9353335,-0.68750036,0.50985783,0.04576169326901436,4.91646671295166,0.4325092
156,1.9802269,0.13392758,1.3382362,0.11272753,0.10099207,-1.4521666,0.9071814,0.05,4.512598991394043,0.28106734
157,1.7409911,0.3408456,0.2176642,0.26879326,0.5295648,-0.15907913,1.0675013,0.05,3.1411404609680176,0.5224467
158,0.9468929,1.1870431,0.6143352,0.124460526,1.224354,-0.51303554,0.95563483,0.05,4.082458972930908,0.38889444
