,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
67,0.64523816,1.3409163,-0.19403899,0.28731993,1.4848478,0.9625992,0.05,3.8233347,0.3896477
68,0.6584059,1.2709905,-0.13843277,0.34430036,1.3487785,0.8178026,0.07565176486968994,4.1765337,0.5124228
69,-1.2393637,3.3192194,-0.21144748,0.33664128,3.5753293,0.98479193,0.05,2.9740827,0.5102942
70,1.8996892,0.28514874,-0.21386038,0.39609662,0.5191609,1.2697073,0.05,3.6967752,0.3553652
71,0.077294536,2.3021,-0.2450559,0.30355436,2.5266812,0.9694692,0.051149722188711166,2.3631797,0.75518554
72,1.5673611,0.686555,-0.2377005,0.25349656,0.89017814,1.1707053,0.03538743779063225,3.228917,0.47737983
73,2.777541,-0.6741783,-0.13674541,0.28835648,-0.6407795,1.0401968,0.04064306244254112,4.5545983,0.30812967
74,1.9662008,0.2800701,-0.10906394,0.35491225,0.27336913,1.2128947,0.02723153866827488,3.844047,0.42269474
75,1.0593468,1.0746267,-0.17454584,0.2941573,1.2333188,1.1629211,0.05,3.955873,0.36222154
76,2.064405,0.114457056,-0.12320535,0.24672832,0.20607816,1.1179402,0.04297248274087906,4.681189,0.31374684
77,1.6042868,0.7294403,-0.18960927,0.24417654,0.7135569,1.2677277,0.06801126152276993,3.785878,0.4109158
78,1.5232134,0.869421,-0.1512405,0.31114563,0.6936283,1.0444568,0.04942885786294937,3.2123814,0.53274685
79,1.8191004,0.34568077,-0.16830863,0.29804713,0.50189847,1.1904644,0.05,4.1531506,0.3099295
80,1.2185954,1.1674275,-0.18670118,0.31989506,1.1796246,1.095768,0.049720413982868195,3.2473457,0.48766756
81,-0.8195082,2.8443983,-0.1395923,0.28320172,3.019402,0.93492186,0.05992734059691429,3.962126,0.4389836
82,0.44933173,1.7639604,-0.24362697,0.36266574,1.6673957,0.9730628,0.05,4.111488,0.35886818
83,1.7750317,0.47526276,-0.22397391,0.33226442,0.50737476,1.1883001,0.04549165070056915,4.256088,0.3688857
84,0.96876115,1.2239269,-0.19061664,0.23341572,1.2255797,1.0102636,0.05910142883658409,4.2948136,0.41874522
85,-1.1198901,3.3391142,-0.23052527,0.2894651,3.2920728,1.0452483,0.05,4.620491,0.29360458
86,2.859035,-0.8333718,-0.121300004,0.3191602,-0.80828583,0.8220301,0.07783076912164688,3.7577014,0.68868226
87,2.415377,-0.09713907,-0.0241867,0.1994648,-0.23908779,1.0438609,0.03982902690768242,3.256661,0.48946568
88,2.1973116,-0.07224277,-0.12996542,0.33652136,-0.020132717,1.1661111,0.06787679344415665,5.0334587,0.29564837
89,1.0484792,1.0465102,-0.06986076,0.22868372,1.1454092,1.1247879,0.04242052882909775,4.501491,0.26151097
90,2.872926,-0.5879538,0.019821351,0.11730419,-0.80864,0.82735556,0.05,3.5281186,0.5109781
91,-0.637989,2.939214,-0.19975857,0.3107432,2.9342706,1.1811072,0.05166230350732803,4.31445,0.31548715
92,0.26432088,2.1451268,-0.1339811,0.1589376,2.0364544,1.1852481,0.04637022688984871,3.3764377,0.42496184
93,0.54344386,1.7666885,-0.28089544,0.39060816,1.6644235,0.98026913,0.05,3.5908113,0.46495485
94,1.2809783,0.96122897,-0.2261369,0.43228614,1.0122831,1.3068775,0.03196246549487114,4.482684,0.26727372
95,1.5086566,0.5360957,-0.10893083,0.33691487,0.46283624,0.867643,0.052146073430776596,3.5247715,0.5801742
96,-0.5149515,2.6803303,-0.105619065,0.2792808,2.6189244,0.9873284,0.06908915936946869,4.2291307,0.44319394
97,3.0259311,-0.7230958,-0.19240673,0.21424544,-0.91521853,0.9037803,0.05,3.4829838,0.43632582
